Material,Length,radius,Fratio,TDL,slope,intercept,AvgCurv,CurvDiff
SUS304,0.353,0.01,11,0.0036034823169092244,-0.39829005006878376,1.0911147142080255,1.0208165203708852,0.07029819383714031
SUS304,0.353,0.01,13,0.004642437560492079,-0.6119171138010668,1.4231414897054575,1.3151381191195692,0.10800337058588827
SUS304,0.353,0.01,15,0.005946279068331272,-0.9247655550197256,1.8477194401015684,1.684498319640587,0.16322112046098147
SUS304,0.402,0.009,7,0.002133691281155796,-0.1869164253691158,0.627313507512403,0.5897433060132107,0.037570201499192324
SUS304,0.402,0.009,9,0.0029845708874751574,-0.3228746394401191,0.8898206569982094,0.8249228544707455,0.06489780252746391
SUS304,0.402,0.009,11,0.004002663621486928,-0.5223990480461875,1.211321617581255,1.1063194089239712,0.10500220865728371
SUS304,0.402,0.009,13,0.005282203985013655,-0.8232631879983213,1.625454890564792,1.4599789897771296,0.1654759007876625
SUS304,0.402,0.009,15,0.007085747882458908,-1.334810595219716,2.2267678755924267,1.9584709459532639,0.26829692963916285
SUS304,0.402,0.009,5,0.0014033080524106694,-0.09086585872509396,0.4061324876896116,0.3878684500858677,0.0182640376037439
SUS304,0.402,0.01,5,0.001529369039181017,-0.0820875660256126,0.39693966026891353,0.3804400594977654,0.01649960077114815
SUS304,0.402,0.01,7,0.002308142550408805,-0.16622051834697832,0.6075751377222712,0.5741648135345285,0.0334103241877427
SUS304,0.402,0.01,9,0.003208666478974928,-0.2923936881570282,0.856946872358102,0.7981757410385393,0.058771131319562686
SUS304,0.402,0.01,11,0.004261410238079088,-0.4620282166037104,1.1529199695669694,1.0600522980296236,0.09286767153734576
SUS304,0.402,0.01,13,0.0055502781530872925,-0.7169934121897438,1.5247818830857833,1.3806662072356448,0.1441156758501385
SUS304,0.402,0.01,15,0.007254234234558795,-1.1196100041340102,2.0295774900744172,1.8045358792434811,0.2250416108309361
SUS304,0.451,0.01,5,0.0017433802251988345,-0.09348648196929235,0.407640009932154,0.3865588082480786,0.0210812016840754
SUS304,0.451,0.01,7,0.0026454090129213316,-0.1883692715756612,0.6290424620754184,0.5865651913351068,0.0424772707403116
SUS304,0.451,0.01,9,0.0036958352573163555,-0.325197739912538,0.8928077571609991,0.8194756668107218,0.07333209035027732
SUS304,0.451,0.01,11,0.004952798983082359,-0.5303651642982944,1.2177789372504535,1.0981815927011882,0.1195973445492653
SUS304,0.451,0.01,13,0.006528580933685558,-0.834087111914478,1.635665564731295,1.4475789209945802,0.1880866437367148
SUS304,0.451,0.01,15,0.00875940946768385,-1.3617803048618462,2.2493008529112797,1.9422193941649333,0.3070814587463464
SUS304,0.5,0.01,7,0.002989601744603099,-0.20961658125319468,0.6503244942339184,0.5979203489206197,0.05240414531329862
SUS304,0.5,0.01,9,0.004202211175303659,-0.366193838619334,0.9319906947155652,0.8404422350607317,0.09154845965483349
SUS304,0.5,0.01,11,0.005671967022094277,-0.5955534346701616,1.2832817630863957,1.1343934044188553,0.14888835866754047
SUS304,0.5,0.01,13,0.007582355973447346,-0.9643865104046244,1.7575678222906252,1.5164711946894691,0.24109662760115613
SUS304,0.5,0.01,15,0.010558412026937046,-1.6711989842946624,2.5294821514610746,2.111682405387409,0.41779974607366555
SUS304,0.5,0.01,5,0.0019598084661158087,-0.10286271040136735,0.41767737082350354,0.3919616932231617,0.025715677600341824
NiTi,0.01,0.001,5,3.358312334790458e-06,-0.020658267842247516,0.33593452481825703,0.3358312334790458,0.00010329133921122002
NiTi,0.01,0.001,7,4.8391562906470584e-06,-0.04088904512504685,0.48412007429033105,0.4839156290647058,0.00020444522562523826
NiTi,0.01,0.001,9,6.4116432624760725e-06,-0.06984030192413541,0.6415135277572279,0.6411643262476072,0.0003492015096207002
NiTi,0.01,0.001,11,8.084690774222868e-06,-0.10803599720380481,0.8090092574083058,0.8084690774222867,0.0005401799860190737
NiTi,0.01,0.001,13,9.876116503457299e-06,-0.1578627876935861,0.9884009642841978,0.9876116503457298,0.0007893139384679282
NiTi,0.01,0.001,15,1.1805763636306261e-05,-0.22114552179350072,1.1816820912395936,1.1805763636306261,0.0011057276089674328
NiTi,0.059,0.002,5,4.40289037902755e-05,-0.060635570680477646,0.37491505264249364,0.3731263033074195,0.0017887493350741135
NiTi,0.059,0.002,7,6.590777869187085e-05,-0.12037721971640321,0.56209162537037,0.5585404973887361,0.003551127981633928
NiTi,0.059,0.002,9,9.088544936576192e-05,-0.2095645955461873,0.7763978281598153,0.7702156725912027,0.006182155568612568
NiTi,0.059,0.002,11,0.00011937375298813594,-0.32728267829978136,1.021296813485572,1.0116419744757283,0.009654839009843652
NiTi,0.059,0.002,13,0.0001529165890856323,-0.4941423946934854,1.310480497979325,1.295903297335867,0.01457720064345791
NiTi,0.059,0.002,15,0.0001936072042380572,-0.7276700986608415,1.6622052868770814,1.6407390189665865,0.021466267910494885
NiTi,0.059,0.003,7,9.194087389694606e-05,-0.0803365781997476,0.5218098945763618,0.5194399655194692,0.0023699290568925946
NiTi,0.059,0.003,9,0.00012425013751973018,-0.13789768985617037,0.7060461599283288,0.7019781780775717,0.004067981850757074
NiTi,0.059,0.003,11,0.00015987315876809914,-0.2137708511364569,0.9095444252390291,0.9032381851305037,0.006306240108525429
NiTi,0.059,0.003,13,0.00019975725518985563,-0.3161526408082621,1.137898566123367,1.1285720632195233,0.009326502903843625
NiTi,0.059,0.003,15,0.0002450080696378139,-0.4508188415888104,1.3975255379614118,1.384226382134542,0.013299155826869802
NiTi,0.059,0.003,5,6.255888900218012e-05,-0.039887894363940066,0.35461674374351093,0.3534400508597747,0.00117669288373623
NiTi,0.059,0.004,5,8.119429195395969e-05,-0.030187030169562243,0.34493412736440754,0.3440436099744055,0.0008905173900020658
NiTi,0.059,0.004,7,0.00011806289456940188,-0.059741105881719075,0.5020288650362306,0.5002665024127199,0.0017623626235107048
NiTi,0.059,0.004,9,0.00015794471067930713,-0.10285400678851303,0.672291441841393,0.6692572486411319,0.003034193200261104
NiTi,0.059,0.004,11,0.00020115391369123834,-0.1600656315201893,0.8570690280418725,0.8523470919120268,0.004721936129845616
NiTi,0.059,0.004,13,0.0002481994253054469,-0.23280573704032645,1.0585602493505155,1.0516924801078258,0.006867769242689725
NiTi,0.059,0.004,15,0.0003003647944098779,-0.33044383205548783,1.2824802727485094,1.2727321797028726,0.009748093045636841
NiTi,0.059,0.005,15,0.0003571444844082994,-0.2615470813676366,1.2183749080810211,1.210659269180676,0.007715638900345212
NiTi,0.059,0.005,5,9.984055796268878e-05,-0.023916024910277375,0.33914809209989993,0.33844256936504674,0.0007055227348531923
NiTi,0.059,0.005,7,0.00014436294885966072,-0.04814356520675435,0.4907861635114322,0.489365928337833,0.001420235173599238
NiTi,0.059,0.005,9,0.00019184498177871251,-0.0818777642822277,0.6527373661775546,0.6503219721312289,0.002415394046325736
NiTi,0.059,0.005,11,0.00024282275041290037,-0.12824868581761148,0.8269113037329767,0.8231279675013572,0.0037833362316195274
NiTi,0.059,0.005,13,0.00029754280197089126,-0.18576295220462324,1.014099674787973,1.0086196676979364,0.005480007090036487
NiTi,0.108,0.003,13,0.00045455123916243316,-0.6248675684058248,1.4366787720347576,1.402935923340843,0.03374284869391464
NiTi,0.108,0.003,15,0.0005898611160357519,-0.9501958902621609,1.871869578184502,1.8205590001103453,0.05131057807415673
NiTi,0.108,0.003,5,0.00012446786909390105,-0.07314225784839726,0.3881097717198043,0.38416008979599087,0.003949681923813453
NiTi,0.108,0.003,7,0.00018835889965238513,-0.1471910090820534,0.589302943047175,0.5813546285567441,0.007948314490430874
NiTi,0.108,0.003,9,0.00026256556036026614,-0.2576654458082958,0.824301466049778,0.8103875319761301,0.013913934073647938
NiTi,0.108,0.003,11,0.00034929623120523234,-0.4081706268366657,1.10011600151965,1.0780747876704702,0.022041213849179897
NiTi,0.108,0.004,5,0.00015832489854381856,-0.054607367084731774,0.3694416185258592,0.3664928207032837,0.0029487978225755107
NiTi,0.108,0.004,7,0.000236112952470625,-0.11277309075120961,0.5526475072492343,0.546557760348669,0.006089746900565296
NiTi,0.108,0.004,9,0.00032293326466367056,-0.18983585889469012,0.7577818416202915,0.7475307052399782,0.010251136380313275
NiTi,0.108,0.004,11,0.0004218101795891421,-0.29896042982894133,0.9925563159634067,0.9764124527526439,0.016143863210762777
NiTi,0.108,0.004,13,0.0005359523694745148,-0.44718250909460777,1.2647783403858188,1.24063048489471,0.02414785549110876
NiTi,0.108,0.004,15,0.0006716277821725945,-0.6516899816062187,1.5898851992210752,1.5546939402143394,0.03519125900673581
NiTi,0.108,0.005,5,0.00019193768036342425,-0.04139298698548668,0.3576753701183723,0.35544014882115604,0.002235221297216261
NiTi,0.108,0.005,7,0.00028362020457940664,-0.08936710042657636,0.5300484244960104,0.5252226010729752,0.004825823423035169
NiTi,0.108,0.005,9,0.0003840178743847538,-0.15080293833192726,0.7192875704935423,0.7111442118236182,0.008143358669924106
NiTi,0.108,0.005,11,0.0004958894094673987,-0.2360634979120929,0.9310611501231766,0.9183137212359236,0.012747428887252998
NiTi,0.108,0.005,13,0.000621786789595372,-0.349776525208163,1.1703449501304481,1.1514570177692074,0.018887932361240756
NiTi,0.108,0.005,15,0.0007660477742673762,-0.5009607259733667,1.4456588685865916,1.4186069893840298,0.0270518792025618
NiTi,0.108,0.006,15,0.0008652297102591014,-0.4087962061166706,1.3573060294807655,1.3352310343504652,0.022074995130300312
NiTi,0.108,0.006,5,0.00022671617272462948,-0.038535543753886646,0.3519515562834344,0.3498706369207245,0.0020809193627098765
NiTi,0.108,0.006,7,0.00033112743134532097,-0.07301615555257895,0.5149419948463222,0.5109991224464829,0.003942872399839259
NiTi,0.108,0.006,9,0.000445620347675203,-0.12602913511114178,0.6944912950169939,0.6876857217209923,0.006805573296001621
NiTi,0.108,0.006,11,0.0005708910476121769,-0.19567910189588886,0.8915713746075893,0.8810047031052113,0.010566671502378
NiTi,0.108,0.006,13,0.0007097006077909125,-0.288492169776297,1.110795564499575,1.095216987331655,0.015578577167919994
NiTi,0.108,0.007,11,0.0006464590789663175,-0.1673693710231395,0.8641425478425477,0.8551046018072982,0.009037946035249544
NiTi,0.108,0.007,13,0.0007986129969790673,-0.24529879014610145,1.0696125327883488,1.0563663981204594,0.013246134667889375
NiTi,0.108,0.007,15,0.0009667752294665074,-0.34576101070531623,1.2974743081581233,1.2788032135800362,0.018671094578087022
NiTi,0.108,0.007,5,0.0002608422714989592,-0.033216944033987235,0.3468231746325433,0.345029459654708,0.0017937149778353145
NiTi,0.108,0.007,7,0.0003792204874936306,-0.06352555744810698,0.5050447815487991,0.5016144014466013,0.003430380102197761
NiTi,0.108,0.007,9,0.000507087728913967,-0.10656310671811815,0.6765053719346923,0.6707509641719139,0.005754407762778357
NiTi,0.108,0.008,7,0.00042720792558671993,-0.05551347277755246,0.49745134510721,0.49445361757722217,0.002997727529987837
NiTi,0.108,0.008,9,0.0005690980667539458,-0.09339821652782601,0.6637218216947547,0.6586783180022521,0.0050435036925026155
NiTi,0.108,0.008,11,0.0007223230018232126,-0.1458120527986905,0.8438958437020697,0.8360219928509405,0.007873850851129238
NiTi,0.108,0.008,13,0.0008886452909514071,-0.2147237833746222,1.040119726607099,1.0285246423048693,0.011595084302229663
NiTi,0.108,0.008,15,0.0010699581762392565,-0.3003036115363433,1.2545939138183984,1.2383775187954358,0.01621639502296257
NiTi,0.108,0.008,5,0.00029472236678951215,-0.02805736973922117,0.34262894841674213,0.3411138504508242,0.001515097965917922
NiTi,0.108,0.009,5,0.00032825104996623595,-0.02257956284636378,0.33892613792275306,0.3377068415290494,0.0012192963937036616
NiTi,0.108,0.009,7,0.000475431096853098,-0.04974600296734602,0.4918129270132182,0.4891266428529815,0.002686284160236696
NiTi,0.108,0.009,9,0.0006314193844403211,-0.08354392938029179,0.6541197923926275,0.6496084202060918,0.004511372186535745
NiTi,0.108,0.009,11,0.0007988419755862614,-0.13026000592518536,0.8288879246679657,0.8218538843480057,0.007034040319960022
NiTi,0.108,0.009,13,0.0009786338696796287,-0.1889280550895954,1.0170270837810405,1.0068249688062023,0.010202114974838139
NiTi,0.108,0.009,15,0.0011741454669965557,-0.26533235521995197,1.2222965346268937,1.2079685874450163,0.014327947181877354
NiTi,0.108,0.01,5,0.00036266418842657627,-0.020895683050465387,0.3369285413537772,0.3358001744690521,0.0011283668847251183
NiTi,0.108,0.01,7,0.000523439526682315,-0.044072235708955895,0.48704612913783446,0.48466622840955087,0.0023799007282835904
NiTi,0.108,0.01,9,0.000693632773040465,-0.0747119608745898,0.646287013517288,0.6422525676300601,0.0040344458872279
NiTi,0.108,0.01,11,0.0008756658784261027,-0.11785290533598904,0.8171657961715718,0.8108017392834284,0.0063640568881434545
NiTi,0.108,0.01,13,0.0010696486338077618,-0.17001071056428368,0.9995959800443248,0.9904154016738534,0.00918057837047137
NiTi,0.108,0.01,15,0.001279628553855652,-0.23904085690809485,1.1977494598430851,1.184841253570048,0.012908206273037015
NiTi,0.157,0.004,9,0.0005189370708707662,-0.28133036681501533,0.848417349194288,0.8263329153993093,0.02208443379497871
NiTi,0.157,0.004,11,0.0006945597999403752,-0.45154380885046014,1.1414331315749764,1.1059869425802153,0.03544618899476104
NiTi,0.157,0.004,13,0.0009101889140455445,-0.6940731445868953,1.5038301463811932,1.4493454045311218,0.05448474185007135
NiTi,0.157,0.004,15,0.0011976651712808477,-1.0785017902920435,1.9917725358895937,1.9071101453516683,0.08466239053792535
NiTi,0.157,0.004,5,0.0002444519225795797,-0.08237139666370794,0.3957208084272407,0.38925465378913965,0.006466154638101074
NiTi,0.157,0.004,7,0.00037088871178810355,-0.16134746301063013,0.603252896528028,0.5905871206816936,0.012665775846334437
NiTi,0.157,0.005,5,0.0002931339438651709,-0.06321654518337387,0.37838153556781323,0.37341903677091837,0.004962498796894865
NiTi,0.157,0.005,7,0.00044008834787766785,-0.13075048183609292,0.5708860120313535,0.5606220992072202,0.010263912824133303
NiTi,0.157,0.005,9,0.000606589240305824,-0.22343828564580645,0.7902650523095959,0.7727251468864,0.017539905423195834
NiTi,0.157,0.005,11,0.0007977918195754843,-0.3498674707813435,1.0437599080174618,1.0162953115611264,0.027464596456335366
NiTi,0.157,0.005,13,0.001024952280841405,-0.5353019885492195,1.3476929014404833,1.3056716953393694,0.04202120610111382
NiTi,0.157,0.005,15,0.0013014250941287301,-0.7876953388610995,1.719700446048023,1.6578663619474268,0.06183408410059621
NiTi,0.157,0.006,5,0.0003429757030229635,-0.054804773444280815,0.3683952777121526,0.36409310299677655,0.004302174715376028
NiTi,0.157,0.006,7,0.000509442504784824,-0.11005907405728833,0.549449090375943,0.5408094530624459,0.00863963731349715
NiTi,0.157,0.006,9,0.0006951890760079605,-0.18622100958997007,0.7526109989427919,0.7379926496899792,0.01461834925281269
NiTi,0.157,0.006,11,0.00090476755404455,-0.29012186125934897,0.983249676559549,0.9604751104506901,0.022774566108858862
NiTi,0.157,0.006,13,0.0011456740685756662,-0.4328568640308909,1.2501937739916757,1.2162145101652508,0.03397926382642491
NiTi,0.157,0.006,15,0.001430245331868617,-0.6308759250582313,1.567830906474414,1.5183071463573428,0.04952376011707127
NiTi,0.157,0.007,15,0.0015674961041464758,-0.5249004287686396,1.4674977720536755,1.4262930883953373,0.04120468365833818
NiTi,0.157,0.007,5,0.0003919326859081101,-0.045500049035254904,0.3601984016273476,0.3566266477780801,0.0035717538492675005
NiTi,0.157,0.007,7,0.0005782425380076176,-0.09277143259883705,0.5334359132439201,0.5261533557849114,0.007282557459008743
NiTi,0.157,0.007,9,0.00078343229512934,-0.15693407366927906,0.7251785560199265,0.7128592312368881,0.012319324783038432
NiTi,0.157,0.007,11,0.0010125360747366063,-0.24651852836857996,0.940676613245456,0.9213249087685225,0.019351704476933573
NiTi,0.157,0.007,13,0.0012690281035732827,-0.36002121454272623,1.1829733155447728,1.154711650203169,0.028261665341603903
NiTi,0.157,0.008,9,0.0008734294435134822,-0.13922574588949033,0.7063348289452248,0.6954056078928998,0.010929221052324967
NiTi,0.157,0.008,11,0.0011200555015585467,-0.21125989126743447,0.9083478358263939,0.8917639343619003,0.016583901464493622
NiTi,0.157,0.008,13,0.0013968854433991445,-0.3143768493385658,1.136848521685135,1.1121699390120576,0.02467858267307732
NiTi,0.157,0.008,15,0.0017089930404819518,-0.4476601775080238,1.3958045727257427,1.3606632487913628,0.03514132393437985
NiTi,0.157,0.008,5,0.0004415318291561705,-0.040322616140139954,0.35470340590535326,0.3515380805383523,0.0031653253670009818
NiTi,0.157,0.008,7,0.0006474124564071288,-0.08056727561166736,0.5217803085297267,0.5154557773942108,0.006324531135515898
NiTi,0.157,0.009,7,0.000716362819645891,-0.0700921179881505,0.5124822876285886,0.5069800563665188,0.005502231262069834
NiTi,0.157,0.009,9,0.000962403269656809,-0.12205422904551302,0.6906876049325207,0.681106347952448,0.009581256980072728
NiTi,0.157,0.009,11,0.0012302101645434555,-0.18923842489251622,0.8854922754789426,0.8706370591248801,0.014855216354062506
NiTi,0.157,0.009,13,0.0015265843245580732,-0.2808939138686774,1.1024353983944402,1.080385226155749,0.022050172238691212
NiTi,0.157,0.009,15,0.0018563235588267585,-0.39720796900729355,1.3449271517006596,1.313746326133587,0.031180825567072468
NiTi,0.157,0.009,5,0.0004905877822395028,-0.03469703934962094,0.34991960027790686,0.3471958826889616,0.0027237175889452403
NiTi,0.157,0.01,5,0.0005404610512152693,-0.03204235795639827,0.34675803288000356,0.3442427077804263,0.002515325099577248
NiTi,0.157,0.01,7,0.0007864560151993008,-0.06421877111779162,0.5059685717488619,0.5009273982161152,0.00504117353274669
NiTi,0.157,0.01,9,0.0010502251360966488,-0.10516719485764889,0.6771888325011973,0.6689332077048719,0.008255624796325467
NiTi,0.157,0.01,11,0.0013398178600908972,-0.16925699770936636,0.8666738463526039,0.8533871720324187,0.013286674320185266
NiTi,0.157,0.01,13,0.0016558626500550015,-0.25119646723407196,1.0744085087001685,1.0546895860222938,0.019718922677874673
NiTi,0.157,0.01,15,0.0020002649695542627,-0.3449623182712149,1.3011336627194896,1.2740541207351992,0.02707954198429041
NiTi,0.206,0.005,5,0.0004023479421040694,-0.08521267884930676,0.39940597592542953,0.3906290700039509,0.008776905921478617
NiTi,0.206,0.005,7,0.0006118894680115496,-0.1694642868443044,0.6115222662163707,0.5940674446714074,0.01745482154496336
NiTi,0.206,0.005,9,0.0008573866012212579,-0.29482716091986866,0.8627813735177153,0.8324141759429688,0.030367197574746485
NiTi,0.206,0.005,11,0.00115037272811471,-0.47560667453708616,1.1658542138022812,1.1168667263249612,0.04898748747731996
NiTi,0.206,0.005,13,0.0015140824092252597,-0.7380950935625398,1.5460067162148636,1.469982921577922,0.07602379463694153
NiTi,0.206,0.005,15,0.0020083259675803032,-1.1603527482747455,2.06934736955803,1.9498310364857312,0.11951633307229881
NiTi,0.206,0.006,5,0.000466212442181697,-0.06866481227786468,0.38426700817408366,0.3771945325094636,0.007072475664620048
NiTi,0.206,0.006,7,0.0007019702114898237,-0.1407087425600941,0.5824300647958448,0.5679370643121551,0.014493000483689733
NiTi,0.206,0.006,9,0.0009718073209689397,-0.24360973928829577,0.81134368095328,0.7862518778065856,0.025091803146694458
NiTi,0.206,0.006,11,0.0012850764159025366,-0.3872499914499712,1.0795925872281955,1.0397058381088484,0.03988674911934709
NiTi,0.206,0.006,13,0.0016594762252519456,-0.5907448228273118,1.4034650219712337,1.3426183052200207,0.060846716751213004
NiTi,0.206,0.006,15,0.002129838542395407,-0.8893703395119348,1.8147754867135861,1.7231703417438569,0.09160514496972927
NiTi,0.206,0.007,5,0.0005312271433014294,-0.059924197712218026,0.3745682695498158,0.36839607718545736,0.006172192364358453
NiTi,0.206,0.007,7,0.0007921725069673985,-0.11983007300039043,0.5616992984673055,0.5493568009482652,0.012342497519040263
NiTi,0.206,0.007,9,0.0010877671049598866,-0.209137724120736,0.7758873055288787,0.7543461199444429,0.02154118558443585
NiTi,0.206,0.007,11,0.001423380420383234,-0.3275019060011414,1.0208203664867959,0.9870876701686783,0.033732696318117594
NiTi,0.206,0.007,13,0.0018138823374239986,-0.49077507959049216,1.308443271078541,1.2578934378807203,0.05054983319782069
NiTi,0.206,0.007,15,0.0022852974246620446,-0.7230748209006359,1.6592876806595924,1.584810974106827,0.07447670655276539
NiTi,0.206,0.008,13,0.0019745879373014048,-0.4218978796156384,1.241627773652234,1.1981722920518234,0.043455481600410684
NiTi,0.206,0.008,15,0.0024564856316721144,-0.6103879765317562,1.553455903131384,1.4905859415486131,0.0628699615827708
NiTi,0.206,0.008,5,0.0005957201959660287,-0.051815112070080584,0.3668176579789153,0.361480701435697,0.0053369565432183075
NiTi,0.206,0.008,7,0.0008825860234555256,-0.10412860762923484,0.5462750181000865,0.5355497715142753,0.010725246585811199
NiTi,0.206,0.008,9,0.0012035183222250737,-0.1812908707380625,0.7489632037546331,0.7302902440686126,0.01867295968602045
NiTi,0.206,0.008,11,0.001563902660223403,-0.284842952310176,0.9783088849031198,0.9489700608151718,0.02933882408794808
NiTi,0.206,0.009,9,0.001320418832372421,-0.1613172135929551,0.7288156904609273,0.7122000174608529,0.016615673000074382
NiTi,0.206,0.009,11,0.0017050855796970923,-0.2509241391416505,0.9455245712814782,0.9196793849498881,0.025845186331590053
NiTi,0.206,0.009,13,0.0021397484084157213,-0.3731520393006733,1.1925600151805051,1.154125355132536,0.03843466004796925
NiTi,0.206,0.009,15,0.002639652382065706,-0.536274874713182,1.4789970359712434,1.4237607238757857,0.05523631209545776
NiTi,0.206,0.009,5,0.0006611892916200637,-0.04759964401041434,0.36153129171498405,0.3566285283819114,0.004902763333072657
NiTi,0.206,0.009,7,0.0009738264231407753,-0.09336872036154274,0.5348739486075816,0.5252569704103427,0.009616978197238946
NiTi,0.206,0.01,7,0.001064860241964474,-0.08416548095720011,0.5255914920941616,0.5169224475555699,0.00866904453859163
NiTi,0.206,0.01,9,0.001436410915482977,-0.14284988214413621,0.7120003900370484,0.6972868521762023,0.01471353786084606
NiTi,0.206,0.01,11,0.0018462239240988499,-0.2222213807598562,0.9191140080914932,0.8962252058732281,0.02288880221826517
NiTi,0.206,0.01,13,0.0023053999775699894,-0.33170692465376045,1.1532920159432158,1.1191262027038784,0.03416581323933743
NiTi,0.206,0.01,15,0.0028271032287952294,-0.47793705896151334,1.4216077252260597,1.3723802081530239,0.049227517073035854
NiTi,0.206,0.01,5,0.0007255292836234556,-0.041775088591623474,0.3565015154955467,0.3521986813706095,0.004302834124937205
NiTi,0.255,0.006,5,0.0005976741219025868,-0.08662515412523522,0.4016813881330504,0.3906366809820829,0.011044707150967503
NiTi,0.255,0.006,7,0.0009109347557808311,-0.17783589783261072,0.6180562702944625,0.5953821933208047,0.022674076973657864
NiTi,0.255,0.006,9,0.001276343995574007,-0.30647208859552677,0.8732869531090061,0.8342117618130764,0.03907519129592962
NiTi,0.255,0.006,11,0.0017141516517649425,-0.4950787900530648,1.1834831024408785,1.1203605567091128,0.06312254573176568
NiTi,0.255,0.006,13,0.0022607156956914957,-0.7714502350425986,1.5759518629362292,1.477591957968298,0.09835990496793134
NiTi,0.255,0.006,15,0.003014661937501438,-1.225211100072551,2.126581694671955,1.9703672794127047,0.15621441525925017
NiTi,0.255,0.007,5,0.0006777000101319491,-0.07458598781076183,0.38917358466825264,0.3796638712223805,0.009509713445872148
NiTi,0.255,0.007,7,0.0010217699765351581,-0.1504396216914366,0.5916012066873153,0.5724201549216571,0.019181051765658208
NiTi,0.255,0.007,9,0.0014178028928486174,-0.26102596974932724,0.8275681460722366,0.7942873349291973,0.03328081114303927
NiTi,0.255,0.007,11,0.0018783350873558089,-0.41174218450358907,1.1047856928691984,1.0522885643449909,0.052497128524207515
NiTi,0.255,0.007,13,0.0024375957881346048,-0.6386507161458379,1.4470278476164962,1.3655998813079018,0.08142796630859439
NiTi,0.255,0.007,15,0.0031485560542669506,-0.9667496258334481,1.8871575264629246,1.7638969491691598,0.12326057729376472
NiTi,0.255,0.008,15,0.00333069576528528,-0.8062107078701922,1.7354858678442728,1.6326940025908234,0.10279186525344941
NiTi,0.255,0.008,5,0.0007574452776847236,-0.06467543504113132,0.3795428227151577,0.3712967047474135,0.008246117967744215
NiTi,0.255,0.008,7,0.0011332971879942535,-0.13077970353969892,0.5722122494533967,0.555537837252085,0.016674412201311606
NiTi,0.255,0.008,9,0.0015600681542841126,-0.2266500191375408,0.7936371687557779,0.7647392913157415,0.028897877440036468
NiTi,0.255,0.008,11,0.0020485645263720975,-0.3560988292842465,1.0496008979749656,1.0041982972412242,0.04540260073374136
NiTi,0.255,0.008,13,0.0026244630720665646,-0.5409858293957271,1.355477199162938,1.2865015059149827,0.06897569324795527
NiTi,0.255,0.009,11,0.0022208203183611557,-0.3134751289779177,1.0076457775769962,0.9676776986323118,0.03996807894468446
NiTi,0.255,0.009,13,0.002820333500368989,-0.4725534235663324,1.2891540475042669,1.2289034859995596,0.06025056150470731
NiTi,0.255,0.009,15,0.003535236902139723,-0.6944632587809038,1.6289523017210241,1.5404082362264588,0.08854406549456528
NiTi,0.255,0.009,5,0.0008377553769463782,-0.05801800463189033,0.3724323182251535,0.3650350226345875,0.007397295590566011
NiTi,0.255,0.009,7,0.0012457332239569714,-0.11696803826276905,0.5577165725721724,0.5428031476936694,0.014913424878503001
NiTi,0.255,0.009,9,0.001703320013986466,-0.2005271817209515,0.7677545855981648,0.7421873699287435,0.025567215669421328
NiTi,0.255,0.01,9,0.0018479171140781247,-0.18125317999577203,0.7477831585193138,0.7246733780698529,0.02310978044946088
NiTi,0.255,0.01,11,0.0023957307017255527,-0.2819534231481386,0.9754512974221926,0.939502235970805,0.035949061451387654
NiTi,0.255,0.01,13,0.0030196150373808972,-0.4181739666878612,1.237479940509917,1.1841627597572146,0.05331718075270242
NiTi,0.255,0.01,15,0.003751050224494393,-0.6093121089378707,1.5486873819265952,1.4710000880370167,0.07768729388957851
NiTi,0.255,0.01,5,0.0009180351542203998,-0.05246571174807015,0.36670316421666316,0.3600137859687842,0.006689378247878963
NiTi,0.255,0.01,7,0.0013581371575259436,-0.10543375557299851,0.5460456107084763,0.532602806872919,0.013442803835557293
NiTi,0.304,0.007,5,0.0008305425002337225,-0.08920453217845091,0.40385161719644525,0.3902925283053207,0.01355908889112456
NiTi,0.304,0.007,7,0.0012641578266030893,-0.17995992598584865,0.6214130377926541,0.5940591290428051,0.027353908749849
NiTi,0.304,0.007,9,0.0017713504088205764,-0.31200823826403745,0.8798267601205398,0.8324015079044061,0.047425252216133695
NiTi,0.304,0.007,11,0.0023801220560618545,-0.50745424716659,1.195611455372825,1.1184784098035032,0.07713304556932177
NiTi,0.304,0.007,13,0.003141244119614827,-0.7924755171524929,1.5966048310577554,1.4761485524505764,0.120456278607179
NiTi,0.304,0.007,15,0.004204046607608329,-1.2728467430263632,2.169058516786026,1.975585811846019,0.19347270494000712
NiTi,0.304,0.008,5,0.0009253478497440935,-0.07714106452340735,0.3922138668668069,0.380488425059249,0.011725441807557913
NiTi,0.304,0.008,7,0.0013970082872069424,-0.15724350696454803,0.5983287627325186,0.5744277496739073,0.023901013058611253
NiTi,0.304,0.008,9,0.0019411033051588782,-0.2743823244862683,0.8398571434036883,0.7981510300817756,0.04170611332191276
NiTi,0.304,0.008,11,0.0025764325392981335,-0.43508852217073657,1.125521835015566,1.059388379645614,0.06613345536995197
NiTi,0.304,0.008,13,0.0033463473693201213,-0.665729419469923,1.477156072960136,1.3759652012007078,0.10119087175942831
NiTi,0.304,0.008,15,0.004348792343333349,-1.0281843871444492,1.9444387732823663,1.78815474643641,0.15628402684595621
NiTi,0.304,0.009,13,0.0035688087057328096,-0.5792506898131162,1.392435251683761,1.3043891468321673,0.0880461048515937
